PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,PRES_ADJUSTED (decibar),PRES_ADJUSTED_QC,TEMP_ADJUSTED (degree_Celsius),TEMP_ADJUSTED_QC,PSAL_ADJUSTED (psu),PSAL_ADJUSTED_QC
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,619.3,1,35.001,1,11.415,1,615.5,1,11.415,1,35.001,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,639.3,1,34.976,1,11.246,1,635.5,1,11.246,1,34.976,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,658.8,1,34.944,1,11.022,1,655.0,1,11.022,1,34.944,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,678.8,1,34.917,1,10.847,1,675.0,1,10.847,1,34.917,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,698.8,1,34.894,1,10.673,1,695.0,1,10.673,1,34.894,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,719.1,1,34.866,1,10.483,1,715.3,1,10.483,1,34.866,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,738.9,1,34.828,1,10.195,1,735.1,1,10.195,1,34.828,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,759.4,1,34.789,1,9.901,1,755.6,1,9.901,1,34.789,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,779.4,1,34.752,1,9.587,1,775.6,1,9.587,1,34.752,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,799.5,1,34.727,1,9.392,1,795.7,1,9.392,1,34.727,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,824.5,1,34.686,1,9.018,1,820.7,1,9.018,1,34.686,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,849.3,1,34.648,1,8.635,1,845.5,1,8.635,1,34.648,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,873.8,1,34.619,1,8.351,1,870.0,1,8.351,1,34.619,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,899.2,1,34.585,1,7.953,1,895.4,1,7.953,1,34.585,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,923.8,1,34.553,1,7.581,1,920.0,1,7.581,1,34.553,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,948.9,1,34.524,1,7.236,1,945.1,1,7.236,1,34.524,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,974.4,1,34.5,1,6.91,1,970.6,1,6.91,1,34.5,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,999.2,1,34.471,1,6.488,1,995.4,1,6.488,1,34.471,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,1048.9,1,34.434,1,5.856,1,1045.1,1,5.856,1,34.434,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,1098.9,1,34.405,1,5.251,1,1095.1,1,5.251,1,34.405,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,1199.2,1,34.41,1,4.375,1,1195.4,1,4.375,1,34.41,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,1298.9,1,34.429,1,3.904,1,1295.1,1,3.904,1,34.429,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,1399.3,1,34.461,1,3.556,1,1395.5,1,3.556,1,34.461,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,1499.5,1,34.519,1,3.191,1,1495.7,1,3.191,1,34.519,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,1599.2,1,34.552,1,2.966,1,1595.4,1,2.966,1,34.552,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,1698.9,1,34.608,1,2.865,1,1695.1,1,2.865,1,34.608,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,1799.1,1,34.645,1,2.772,1,1795.3,1,2.772,1,34.645,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,1898.7,1,34.673,1,2.67,1,1894.9,1,2.67,1,34.673,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,1999.2,1,34.696,1,2.586,1,1995.4,1,2.586,1,34.696,1
1900086,2001-11-02T01:11:19Z,1,-31.774,47.866,1,2005.7,1,34.698,1,2.58,1,2001.9,1,2.58,1,34.698,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,8.2,1,35.702,1,20.987,1,4.3,1,20.987,1,35.702,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,9.2,1,35.701,1,20.986,1,5.3,1,20.986,1,35.701,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,19.1,1,35.701,1,20.995,1,15.2,1,20.995,1,35.701,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,29.1,1,35.702,1,20.998,1,25.2,1,20.998,1,35.702,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,39.2,1,35.702,1,20.997,1,35.3,1,20.997,1,35.702,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,49.6,1,35.698,1,20.995,1,45.7,1,20.995,1,35.698,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,59.5,1,35.682,1,19.776,1,55.6,1,19.776,1,35.682,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,69.2,1,35.707,1,18.768,1,65.3,1,18.768,1,35.707,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,79.0,1,35.705,1,18.287,1,75.1,1,18.287,1,35.705,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,89.4,1,35.708,1,17.969,1,85.5,1,17.969,1,35.708,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,99.3,1,35.704,1,17.791,1,95.4,1,17.791,1,35.704,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,109.2,1,35.695,1,17.588,1,105.3,1,17.588,1,35.695,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,119.2,1,35.688,1,17.437,1,115.3,1,17.437,1,35.688,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,129.1,1,35.672,1,17.239,1,125.2,1,17.239,1,35.672,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,139.5,1,35.668,1,17.103,1,135.6,1,17.103,1,35.668,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,149.5,1,35.641,1,16.912,1,145.6,1,16.912,1,35.641,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,159.5,1,35.635,1,16.784,1,155.6,1,16.784,1,35.635,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,169.0,1,35.626,1,16.61,1,165.1,1,16.61,1,35.626,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,179.1,1,35.588,1,16.289,1,175.2,1,16.289,1,35.588,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,189.0,1,35.562,1,15.985,1,185.1,1,15.985,1,35.562,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,199.1,1,35.539,1,15.718,1,195.2,1,15.718,1,35.539,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,219.5,1,35.513,1,15.417,1,215.6,1,15.417,1,35.513,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,239.5,1,35.487,1,15.093,1,235.6,1,15.093,1,35.487,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,259.4,1,35.463,1,14.784,1,255.5,1,14.784,1,35.463,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,279.3,1,35.439,1,14.524,1,275.4,1,14.524,1,35.439,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,299.4,1,35.42,1,14.352,1,295.5,1,14.352,1,35.42,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,319.5,1,35.396,1,14.107,1,315.6,1,14.107,1,35.396,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,339.2,1,35.378,1,13.95,1,335.3,1,13.95,1,35.378,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,359.2,1,35.35,1,13.717,1,355.3,1,13.717,1,35.35,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,379.4,1,35.333,1,13.576,1,375.5,1,13.576,1,35.333,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,399.3,1,35.316,1,13.45,1,395.4,1,13.45,1,35.316,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,419.5,1,35.287,1,13.239,1,415.6,1,13.239,1,35.287,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,439.1,1,35.269,1,13.116,1,435.2,1,13.116,1,35.269,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,458.8,1,35.245,1,12.963,1,454.9,1,12.963,1,35.245,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,479.2,1,35.216,1,12.781,1,475.3,1,12.781,1,35.216,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,499.5,1,35.189,1,12.619,1,495.6,1,12.619,1,35.189,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,519.3,1,35.16,1,12.433,1,515.4,1,12.433,1,35.16,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,539.4,1,35.137,1,12.29,1,535.5,1,12.29,1,35.137,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,559.4,1,35.114,1,12.15,1,555.5,1,12.15,1,35.114,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,579.3,1,35.084,1,11.973,1,575.4,1,11.973,1,35.084,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,599.0,1,35.048,1,11.735,1,595.1,1,11.735,1,35.048,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,619.4,1,35.019,1,11.553,1,615.5,1,11.553,1,35.019,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,639.3,1,34.992,1,11.387,1,635.4,1,11.387,1,34.992,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,659.3,1,34.954,1,11.131,1,655.4,1,11.131,1,34.954,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,679.2,1,34.92,1,10.899,1,675.3,1,10.899,1,34.92,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,699.1,1,34.893,1,10.703,1,695.2,1,10.703,1,34.893,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,719.2,1,34.856,1,10.445,1,715.3,1,10.445,1,34.856,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,739.5,1,34.81,1,10.074,1,735.6,1,10.074,1,34.81,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,759.1,1,34.783,1,9.854,1,755.2,1,9.854,1,34.783,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,779.1,1,34.76,1,9.666,1,775.2,1,9.666,1,34.76,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,799.6,1,34.726,1,9.369,1,795.7,1,9.369,1,34.726,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,824.5,1,34.695,1,9.097,1,820.6,1,9.097,1,34.695,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,849.5,1,34.657,1,8.737,1,845.6,1,8.737,1,34.657,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,874.1,1,34.612,1,8.247,1,870.2,1,8.247,1,34.612,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,899.3,1,34.578,1,7.872,1,895.4,1,7.872,1,34.578,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,924.0,1,34.55,1,7.537,1,920.1,1,7.537,1,34.55,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,948.9,1,34.504,1,6.963,1,945.0,1,6.963,1,34.504,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,974.6,1,34.478,1,6.593,1,970.7,1,6.593,1,34.478,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,999.5,1,34.46,1,6.336,1,995.6,1,6.336,1,34.46,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,1049.2,1,34.422,1,5.609,1,1045.3,1,5.609,1,34.422,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,1098.9,1,34.403,1,5.085,1,1095.0,1,5.085,1,34.403,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,1199.4,1,34.401,1,4.478,1,1195.5,1,4.478,1,34.401,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,1299.2,1,34.429,1,3.926,1,1295.3,1,3.926,1,34.429,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,1399.5,1,34.468,1,3.532,1,1395.6,1,3.532,1,34.468,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,1499.1,1,34.507,1,3.297,1,1495.2,1,3.297,1,34.507,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,1599.4,1,34.565,1,3.028,1,1595.5,1,3.028,1,34.565,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,1699.2,1,34.6,1,2.866,1,1695.3,1,2.866,1,34.6,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,1798.9,1,34.636,1,2.793,1,1795.0,1,2.793,1,34.636,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,1899.2,1,34.666,1,2.694,1,1895.3,1,2.694,1,34.666,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,1998.7,1,34.69,1,2.606,1,1994.8,1,2.606,1,34.69,1
1900086,2001-11-12T12:11:16Z,1,-31.911,47.98,1,2010.9,1,34.695,1,2.589,1,2007.0,1,2.589,1,34.695,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,8.4,1,35.669,1,21.535,1,4.7,1,21.535,1,35.669,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,9.5,1,35.669,1,21.535,1,5.8,1,21.535,1,35.669,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,19.4,1,35.687,1,21.529,1,15.7,1,21.529,1,35.687,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,29.3,1,35.705,1,21.431,1,25.6,1,21.431,1,35.705,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,38.8,1,35.688,1,20.969,1,35.1,1,20.969,1,35.688,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,48.9,1,35.699,1,20.723,1,45.2,1,20.723,1,35.699,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,59.7,1,35.692,1,20.484,1,56.0,1,20.484,1,35.692,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,69.4,1,35.68,1,19.435,1,65.7,1,19.435,1,35.68,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,79.1,1,35.679,1,18.992,1,75.4,1,18.992,1,35.679,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,89.1,1,35.667,1,18.596,1,85.4,1,18.596,1,35.667,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,98.8,1,35.667,1,18.124,1,95.1,1,18.124,1,35.667,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,109.2,1,35.645,1,17.716,1,105.5,1,17.716,1,35.645,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,119.6,1,35.645,1,17.441,1,115.9,1,17.441,1,35.645,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,129.6,1,35.627,1,17.175,1,125.9,1,17.175,1,35.627,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,139.3,1,35.641,1,17.078,1,135.6,1,17.078,1,35.641,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,149.5,1,35.625,1,16.781,1,145.8,1,16.781,1,35.625,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,159.5,1,35.592,1,16.542,1,155.8,1,16.542,1,35.592,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,169.2,1,35.575,1,16.318,1,165.5,1,16.318,1,35.575,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,178.8,1,35.559,1,16.031,1,175.1,1,16.031,1,35.559,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,189.5,1,35.546,1,15.848,1,185.8,1,15.848,1,35.546,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,199.4,1,35.536,1,15.702,1,195.7,1,15.702,1,35.536,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,219.3,1,35.513,1,15.441,1,215.6,1,15.441,1,35.513,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,239.1,1,35.492,1,15.212,1,235.4,1,15.212,1,35.492,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,259.2,1,35.471,1,14.952,1,255.5,1,14.952,1,35.471,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,279.5,1,35.452,1,14.744,1,275.8,1,14.744,1,35.452,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,299.3,1,35.433,1,14.488,1,295.6,1,14.488,1,35.433,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,319.0,1,35.408,1,14.246,1,315.3,1,14.246,1,35.408,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,339.5,1,35.384,1,14.05,1,335.8,1,14.05,1,35.384,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,358.9,1,35.342,1,13.708,1,355.2,1,13.708,1,35.342,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,378.9,1,35.307,1,13.428,1,375.2,1,13.428,1,35.307,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,399.2,1,35.265,1,13.118,1,395.5,1,13.118,1,35.265,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,418.7,1,35.222,1,12.828,1,415.0,1,12.828,1,35.222,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,439.3,1,35.186,1,12.589,1,435.6,1,12.589,1,35.186,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,459.2,1,35.15,1,12.354,1,455.5,1,12.354,1,35.15,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,479.3,1,35.119,1,12.148,1,475.6,1,12.148,1,35.119,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,499.5,1,35.093,1,11.979,1,495.8,1,11.979,1,35.093,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,519.2,1,35.061,1,11.777,1,515.5,1,11.777,1,35.061,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,539.3,1,35.039,1,11.625,1,535.6,1,11.625,1,35.039,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,559.1,1,35.018,1,11.462,1,555.4,1,11.462,1,35.018,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,579.4,1,34.993,1,11.29,1,575.7,1,11.29,1,34.993,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,599.1,1,34.963,1,11.099,1,595.4,1,11.099,1,34.963,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,619.3,1,34.924,1,10.85,1,615.6,1,10.85,1,34.924,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,639.3,1,34.894,1,10.644,1,635.6,1,10.644,1,34.894,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,659.5,1,34.869,1,10.463,1,655.8,1,10.463,1,34.869,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,679.4,1,34.841,1,10.258,1,675.7,1,10.258,1,34.841,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,699.6,1,34.791,1,9.89,1,695.9,1,9.89,1,34.791,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,719.4,1,34.762,1,9.661,1,715.7,1,9.661,1,34.762,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,739.4,1,34.732,1,9.407,1,735.7,1,9.407,1,34.732,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,759.1,1,34.71,1,9.222,1,755.4,1,9.222,1,34.71,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,779.1,1,34.676,1,8.888,1,775.4,1,8.888,1,34.676,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,799.2,1,34.653,1,8.684,1,795.5,1,8.684,1,34.653,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,824.5,1,34.618,1,8.278,1,820.8,1,8.278,1,34.618,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,849.1,1,34.604,1,8.069,1,845.4,1,8.069,1,34.604,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,874.4,1,34.588,1,7.812,1,870.7,1,7.812,1,34.588,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,899.5,1,34.562,1,7.465,1,895.8,1,7.465,1,34.562,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,924.2,1,34.549,1,7.284,1,920.5,1,7.284,1,34.549,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,949.2,1,34.533,1,7.035,1,945.5,1,7.035,1,34.533,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,974.2,1,34.496,1,6.657,1,970.5,1,6.657,1,34.496,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,999.2,1,34.487,1,6.458,1,995.5,1,6.458,1,34.487,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,1049.5,1,34.45,1,5.729,1,1045.8,1,5.729,1,34.45,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,1099.1,1,34.413,1,5.143,1,1095.4,1,5.143,1,34.413,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,1199.2,1,34.404,1,4.377,1,1195.5,1,4.377,1,34.404,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,1298.9,1,34.441,1,3.801,1,1295.2,1,3.801,1,34.441,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,1399.5,1,34.48,1,3.433,1,1395.8,1,3.433,1,34.48,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,1499.3,1,34.513,1,3.223,1,1495.6,1,3.223,1,34.513,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,1599.1,1,34.56,1,3.06,1,1595.4,1,3.06,1,34.56,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,1699.6,1,34.593,1,2.907,1,1695.9,1,2.907,1,34.593,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,1799.4,1,34.632,1,2.792,1,1795.7,1,2.792,1,34.632,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,1899.0,1,34.662,1,2.666,1,1895.3,1,2.666,1,34.662,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,1999.0,1,34.684,1,2.601,1,1995.3,1,2.601,1,34.684,1
1900086,2001-12-02T12:12:42Z,1,-32.111,47.786,1,2004.1,1,34.685,1,2.599,1,2000.4,1,2.599,1,34.685,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,8.4,1,35.512,1,23.408,1,4.7,1,23.408,1,35.512,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,9.4,1,35.51,1,23.41,1,5.7,1,23.41,1,35.51,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,19.6,1,35.659,1,22.692,1,15.9,1,22.692,1,35.659,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,29.4,1,35.715,1,21.467,1,25.7,1,21.467,1,35.715,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,39.6,1,35.716,1,20.312,1,35.9,1,20.312,1,35.716,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,49.4,1,35.716,1,19.772,1,45.7,1,19.772,1,35.716,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,59.5,1,35.698,1,19.022,1,55.8,1,19.022,1,35.698,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,69.4,1,35.683,1,18.19,1,65.7,1,18.19,1,35.683,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,79.0,1,35.682,1,17.84,1,75.3,1,17.84,1,35.682,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,89.1,1,35.67,1,17.496,1,85.4,1,17.496,1,35.67,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,99.2,1,35.665,1,17.333,1,95.5,1,17.333,1,35.665,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,109.5,1,35.652,1,17.081,1,105.8,1,17.081,1,35.652,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,119.1,1,35.636,1,16.798,1,115.4,1,16.798,1,35.636,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,129.3,1,35.612,1,16.556,1,125.6,1,16.556,1,35.612,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,139.3,1,35.595,1,16.346,1,135.6,1,16.346,1,35.595,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,149.4,1,35.576,1,16.138,1,145.7,1,16.138,1,35.576,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,159.0,1,35.564,1,16.027,1,155.3,1,16.027,1,35.564,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,169.1,1,35.544,1,15.802,1,165.4,1,15.802,1,35.544,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,179.1,1,35.536,1,15.719,1,175.4,1,15.719,1,35.536,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,189.1,1,35.524,1,15.57,1,185.4,1,15.57,1,35.524,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,198.8,1,35.512,1,15.403,1,195.1,1,15.403,1,35.512,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,219.3,1,35.479,1,15.024,1,215.6,1,15.024,1,35.479,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,239.3,1,35.452,1,14.752,1,235.6,1,14.752,1,35.452,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,259.5,1,35.432,1,14.547,1,255.8,1,14.547,1,35.432,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,279.0,1,35.412,1,14.332,1,275.3,1,14.332,1,35.412,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,299.2,1,35.395,1,14.184,1,295.5,1,14.184,1,35.395,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,319.1,1,35.379,1,14.048,1,315.4,1,14.048,1,35.379,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,339.3,1,35.366,1,13.889,1,335.6,1,13.889,1,35.366,1
1900086,2001-12-22T12:12:59Z,1,-32.388,47.396,1,359.4,1,35.351,1,13.754,1,355.7,1,13.754,1,35.351,1
